Satisfação,Gênero,Tipo de Cliente,Idade,Tipo de Viagem,Classe,Distância do Voo,Conforto do Banco,Tempo de Viagem,Comida e Bebida,Local do Portão,Serviço de Wifi no Voo,Entretenimento no Voo,Suporte Online,Facilidade na Reserva Online,Serviços a Bordo,Espaço para Pernas,Manuseio das Bagagens,Serviço de Checkin,Limpeza,Embarque Online,Atraso na Saída em minutos,Atraso na Chegada em minutos
Satisfeito,Mulher,Fiel,48,A Negócios,Executiva,2976,3,3,3,3,2,4,4,5,5,5,5,4,5,4,16,5
Satisfeito,Mulher,Fiel,45,A Negócios,Executiva,2236,4,4,4,4,5,4,4,5,5,5,5,5,5,3,12,6
Satisfeito,Homem,Fiel,45,A Negócios,Executiva,3203,4,4,4,4,4,5,5,5,5,5,5,4,5,4,0,20
Satisfeito,Homem,Fiel,36,A Negócios,Executiva,3626,3,3,3,3,4,4,4,5,5,5,5,4,5,1,1,0
Satisfeito,Homem,Fiel,29,A Negócios,Executiva,4614,1,1,1,1,5,5,5,5,5,3,4,3,4,5,0,0
Satisfeito,Homem,Fiel,26,A Negócios,Executiva,2252,3,3,3,3,5,5,5,5,4,5,4,2,1,5,21,10
Satisfeito,Mulher,Fiel,24,A Negócios,Executiva,2756,1,1,1,1,5,5,5,5,4,4,2,2,1,5,4,0
Satisfeito,Mulher,Fiel,19,A Negócios,Executiva,1885,2,2,2,2,5,5,5,5,4,3,4,3,4,5,0,9
Satisfeito,Homem,Fiel,60,A Negócios,Executiva,2014,1,1,1,1,5,4,4,5,5,5,5,5,5,5,0,0
Satisfeito,Homem,Fiel,57,A Negócios,Executiva,3615,2,2,2,2,5,5,4,5,5,5,5,5,5,3,0,0
Satisfeito,Homem,Fiel,51,A Negócios,Executiva,783,4,4,4,4,4,5,4,5,5,5,5,5,5,5,125,121
Satisfeito,Mulher,Fiel,48,A Negócios,Executiva,2037,1,1,1,1,4,5,5,5,5,5,5,3,5,4,0,2
Satisfeito,Mulher,Fiel,43,A Negócios,Executiva,3245,5,5,5,5,2,4,4,5,5,5,5,3,5,5,0,8
Satisfeito,Mulher,Fiel,42,A Negócios,Executiva,3725,3,3,3,3,4,5,4,5,5,5,5,3,5,5,18,11
Satisfeito,Mulher,Fiel,39,A Negócios,Executiva,775,4,4,4,4,3,5,4,5,5,5,5,4,5,5,0,0
Satisfeito,Mulher,Fiel,33,A Negócios,Executiva,792,4,4,4,4,4,5,5,5,5,5,5,5,5,5,13,5
Satisfeito,Mulher,Fiel,29,A Negócios,Executiva,3464,3,3,3,3,5,5,5,5,4,2,5,5,5,5,0,0
Satisfeito,Mulher,Fiel,16,A Negócios,Executiva,2140,4,4,4,4,5,5,5,5,3,4,5,4,4,5,0,0
Satisfeito,Mulher,Fiel,52,A Negócios,Executiva,3732,4,4,4,4,5,5,1,5,5,5,5,4,5,4,0,2
Satisfeito,Mulher,Fiel,50,A Negócios,Executiva,772,4,4,4,4,4,5,5,5,5,5,5,4,5,3,0,2
Satisfeito,Homem,Fiel,46,A Negócios,Executiva,1982,4,4,2,4,5,5,4,5,5,5,5,3,5,3,0,0
Satisfeito,Mulher,Fiel,40,A Negócios,Executiva,1798,5,3,5,5,3,4,5,5,5,5,5,3,5,5,2,2
Satisfeito,Homem,Fiel,30,A Negócios,Executiva,5722,1,1,1,1,5,5,5,5,4,4,4,4,5,5,0,0
Satisfeito,Homem,Fiel,60,A Negócios,Executiva,774,4,4,4,4,3,5,5,5,5,5,5,4,5,4,0,0
Satisfeito,Homem,Fiel,56,A Negócios,Executiva,3624,4,4,3,4,2,4,5,5,5,5,5,5,5,5,0,0
Satisfeito,Mulher,Fiel,52,A Negócios,Executiva,777,2,2,2,2,3,5,4,5,5,5,5,5,5,4,4,0
Satisfeito,Mulher,Fiel,45,A Negócios,Executiva,765,4,4,3,4,3,5,4,5,5,5,5,5,5,4,3,20
Satisfeito,Mulher,Fiel,40,A Negócios,Executiva,1844,5,4,5,5,4,5,4,5,5,5,5,4,5,4,0,0
Satisfeito,Mulher,Fiel,43,A Negócios,Executiva,759,4,4,4,4,2,5,5,5,5,5,5,5,5,3,0,0
Satisfeito,Homem,Fiel,36,A Negócios,Executiva,799,1,1,1,1,3,3,3,5,5,5,5,5,5,3,55,67
Satisfeito,Homem,Fiel,22,A Negócios,Executiva,4529,1,1,1,1,5,5,5,5,4,3,5,5,5,5,29,14
Satisfeito,Mulher,Fiel,46,A Negócios,Executiva,757,5,5,5,5,4,5,4,5,5,5,5,3,5,3,10,18
Satisfeito,Mulher,Fiel,45,A Negócios,Executiva,806,4,4,4,4,3,5,5,5,5,5,5,5,5,3,12,5
Satisfeito,Mulher,Fiel,40,A Negócios,Executiva,793,4,4,4,4,5,3,2,5,5,5,5,1,5,1,2,4
Satisfeito,Mulher,Fiel,45,A Negócios,Executiva,771,4,4,4,4,3,4,4,5,5,5,5,5,5,4,11,0
Satisfeito,Homem,Fiel,30,A Negócios,Executiva,3307,3,3,3,3,5,5,5,5,5,2,2,5,3,5,600,589
Satisfeito,Mulher,Fiel,24,A Negócios,Executiva,4505,4,4,4,4,5,5,5,5,4,3,4,5,4,5,0,0
Satisfeito,Mulher,Fiel,49,A Negócios,Executiva,766,5,5,5,5,3,5,4,5,5,5,5,4,5,3,12,14
Satisfeito,Homem,Fiel,39,A Negócios,Executiva,1548,1,1,1,1,5,2,4,5,5,5,5,2,5,5,0,0
Satisfeito,Mulher,Fiel,34,A Negócios,Executiva,796,5,5,3,5,3,1,2,5,5,5,5,4,5,2,9,0
Satisfeito,Homem,Fiel,28,A Negócios,Executiva,1789,3,3,3,3,5,5,5,5,3,3,5,3,5,5,0,0
Satisfeito,Mulher,Fiel,23,A Negócios,Executiva,2909,1,1,1,1,5,5,5,5,5,3,4,5,5,5,0,0
Satisfeito,Mulher,Fiel,23,A Negócios,Executiva,4412,5,5,4,5,5,5,5,5,5,3,1,4,3,5,0,0
Satisfeito,Homem,Fiel,20,A Negócios,Executiva,4264,2,2,2,2,5,5,5,5,1,5,5,1,4,5,13,12
Satisfeito,Mulher,Fiel,52,A Negócios,Executiva,2962,3,3,3,3,2,5,5,5,5,5,5,3,5,5,0,0
Satisfeito,Mulher,Fiel,51,A Negócios,Executiva,2383,3,3,3,3,2,5,4,5,5,5,5,3,5,4,28,12
Satisfeito,Homem,Fiel,46,A Negócios,Executiva,1764,1,1,1,1,4,5,5,5,5,5,5,5,5,4,0,0
Satisfeito,Mulher,Fiel,44,A Negócios,Executiva,4385,5,5,5,5,5,5,5,4,4,4,5,5,3,5,215,221
Satisfeito,Homem,Fiel,38,A Negócios,Executiva,775,1,1,1,1,1,2,3,5,5,5,5,1,5,5,22,1
Satisfeito,Mulher,Fiel,33,A Negócios,Executiva,2716,5,5,5,5,3,4,5,5,5,5,5,3,5,3,0,0
Satisfeito,Homem,Fiel,32,A Negócios,Executiva,2305,2,4,2,2,5,5,5,5,1,4,1,2,2,5,0,0
Satisfeito,Homem,Fiel,30,A Negócios,Executiva,4959,5,5,5,5,5,5,5,5,4,3,5,3,5,5,5,0
Satisfeito,Mulher,Fiel,59,A Negócios,Executiva,3507,5,5,4,5,2,4,5,5,5,5,5,3,5,4,12,0
Satisfeito,Mulher,Fiel,46,A Negócios,Executiva,778,3,3,2,3,5,4,5,5,5,5,5,3,5,5,4,2
Satisfeito,Homem,Fiel,38,A Negócios,Executiva,756,2,2,2,2,1,2,4,5,5,5,5,3,5,5,18,26
Satisfeito,Homem,Fiel,52,A Negócios,Executiva,1619,1,1,1,1,4,4,5,5,5,5,5,3,5,3,0,0
Satisfeito,Mulher,Fiel,53,A Negócios,Executiva,766,1,1,5,1,3,4,4,5,5,5,5,5,5,4,0,0
Satisfeito,Homem,Fiel,51,A Negócios,Executiva,767,1,4,1,1,5,4,4,5,5,5,5,5,5,3,0,0
Satisfeito,Mulher,Fiel,48,A Negócios,Executiva,2289,1,1,1,1,4,4,4,5,5,5,5,4,5,5,0,0
Satisfeito,Homem,Fiel,28,A Negócios,Executiva,2667,4,4,4,4,5,5,5,5,5,5,5,5,4,5,11,17
Satisfeito,Homem,Fiel,36,A Negócios,Executiva,2417,4,4,4,4,2,4,4,5,5,5,5,5,5,3,0,0
Satisfeito,Mulher,Fiel,32,A Negócios,Executiva,4026,4,4,2,4,5,5,5,5,4,5,4,2,3,5,15,10
Satisfeito,Homem,Fiel,54,A Negócios,Executiva,735,3,3,3,3,3,4,4,5,5,5,5,4,5,5,0,0
Satisfeito,Mulher,Fiel,44,A Negócios,Executiva,756,2,2,2,2,4,5,4,5,5,5,5,5,5,4,0,0
Satisfeito,Homem,Fiel,59,A Negócios,Executiva,1552,3,3,3,3,3,5,4,5,5,5,5,4,5,4,22,17
Satisfeito,Homem,Fiel,58,A Negócios,Executiva,3973,5,5,5,5,5,5,5,5,5,5,5,4,5,5,0,0
Satisfeito,Homem,Fiel,57,A Negócios,Executiva,2666,5,5,5,5,4,4,5,5,5,5,5,4,5,3,1,0
Satisfeito,Mulher,Fiel,57,A Negócios,Executiva,750,1,1,1,1,5,5,4,5,5,5,5,5,5,3,3,0
Satisfeito,Mulher,Fiel,56,A Negócios,Executiva,768,5,5,5,5,2,4,5,5,5,5,5,4,5,5,4,0
Satisfeito,Homem,Fiel,53,A Negócios,Executiva,1762,5,5,4,5,2,4,4,5,5,5,5,3,5,3,56,67
Satisfeito,Mulher,Fiel,53,A Negócios,Executiva,734,4,4,4,4,3,5,4,5,5,5,5,3,5,3,0,0
Satisfeito,Homem,Fiel,50,A Negócios,Executiva,2673,3,3,3,3,4,5,4,5,5,5,5,4,5,4,0,0
Satisfeito,Homem,Fiel,48,A Negócios,Executiva,737,4,4,4,4,2,5,4,5,5,5,5,4,5,3,0,0
Satisfeito,Homem,Fiel,48,A Negócios,Executiva,740,1,1,1,1,4,5,5,5,5,5,5,3,5,3,13,7
Satisfeito,Homem,Fiel,48,A Negócios,Executiva,3946,4,4,4,4,4,5,4,5,5,5,5,5,5,5,0,0
Satisfeito,Homem,Fiel,48,A Negócios,Executiva,3622,2,5,2,2,3,4,4,5,5,5,5,5,5,3,0,0
Satisfeito,Mulher,Fiel,47,A Negócios,Econômica,592,5,3,3,3,1,4,2,5,5,5,5,4,5,1,0,0
Satisfeito,Mulher,Fiel,47,A Negócios,Econômica,280,5,4,4,4,4,1,1,5,5,5,5,5,5,3,0,0
Satisfeito,Mulher,Fiel,47,A Negócios,Econômica,517,5,3,3,3,2,1,2,5,5,5,5,1,5,5,0,0
Satisfeito,Mulher,Fiel,47,A Negócios,Econômica,442,5,5,5,5,2,2,3,5,5,5,5,2,5,5,0,0
Satisfeito,Homem,Fiel,46,A Negócios,Econômica,3297,5,1,1,1,5,5,5,5,4,2,5,2,4,5,0,0
Satisfeito,Mulher,Fiel,46,A Negócios,Econômica Plus,1217,5,1,1,1,4,5,5,5,5,5,5,5,5,2,0,0
Satisfeito,Homem,Fiel,46,A Negócios,Econômica Plus,2128,5,2,5,2,5,5,5,5,1,1,5,5,5,5,0,0
Satisfeito,Mulher,Fiel,46,A Negócios,Econômica,903,5,3,5,5,5,5,2,5,5,5,5,4,5,5,7,14
Satisfeito,Mulher,Fiel,46,A Negócios,Econômica,877,5,1,1,1,2,5,2,5,5,5,5,4,5,3,19,33
Satisfeito,Mulher,Fiel,46,A Negócios,Econômica Plus,881,5,3,3,3,1,5,1,5,5,5,5,5,5,2,0,2
Satisfeito,Mulher,Fiel,46,A Negócios,Econômica Plus,654,5,5,5,5,3,1,3,5,5,5,5,5,5,4,1,0
Satisfeito,Homem,Fiel,46,A Negócios,Econômica,1784,5,1,1,1,5,5,5,5,4,3,4,4,4,5,0,0
Satisfeito,Homem,Fiel,46,A Negócios,Econômica,2029,5,3,3,3,5,5,5,5,3,4,2,4,5,5,53,52
Satisfeito,Mulher,Fiel,46,A Negócios,Econômica,526,5,1,1,1,5,4,3,5,5,5,5,3,5,2,0,0
Satisfeito,Mulher,Fiel,46,A Negócios,Econômica Plus,375,5,5,1,5,5,4,4,5,5,5,5,5,5,2,18,28
Satisfeito,Mulher,Fiel,46,A Negócios,Econômica,391,5,3,5,5,4,1,3,5,5,5,5,2,5,2,0,0
Satisfeito,Mulher,Fiel,46,A Negócios,Econômica,83,5,3,3,3,2,3,4,5,5,5,5,4,5,1,0,0
Satisfeito,Homem,Fiel,44,A Negócios,Executiva,762,5,5,5,5,3,4,4,5,5,5,5,4,5,3,1,0
Satisfeito,Homem,Fiel,40,A Negócios,Executiva,747,4,4,2,4,2,4,5,5,5,5,5,5,5,3,0,0
Satisfeito,Mulher,Fiel,35,A Negócios,Executiva,735,5,5,5,5,4,4,5,5,5,5,5,3,5,5,0,0
Satisfeito,Homem,Fiel,31,A Negócios,Executiva,2295,4,4,1,4,5,5,5,3,5,4,5,5,5,5,353,359
Satisfeito,Mulher,Fiel,29,A Negócios,Executiva,4806,1,1,1,1,5,5,5,5,4,2,5,5,4,5,74,75
Satisfeito,Mulher,Fiel,27,A Negócios,Executiva,4349,1,1,1,1,5,5,5,5,3,5,4,5,5,5,0,4
Satisfeito,Mulher,Fiel,25,A Negócios,Executiva,2109,4,4,4,4,5,5,5,5,4,3,4,4,5,5,0,0
Satisfeito,Homem,Fiel,24,A Negócios,Executiva,2171,5,5,5,5,5,5,5,5,5,3,5,5,5,5,0,0
Satisfeito,Mulher,Fiel,55,A Negócios,Executiva,768,5,5,5,5,4,5,4,5,5,5,5,3,5,5,10,1
Satisfeito,Mulher,Fiel,55,A Negócios,Executiva,749,1,1,1,1,3,4,5,5,5,5,5,4,5,3,0,0
Satisfeito,Mulher,Fiel,54,A Negócios,Executiva,2402,4,4,2,4,5,4,5,5,5,5,5,5,5,3,57,49
Satisfeito,Homem,Fiel,53,A Negócios,Executiva,735,5,5,4,5,3,4,5,5,5,5,5,4,5,3,51,38
Satisfeito,Homem,Fiel,52,A Negócios,Executiva,747,1,1,1,1,4,5,4,5,5,5,5,3,5,3,0,0
Satisfeito,Mulher,Fiel,52,A Negócios,Executiva,1936,5,3,5,5,4,4,4,5,5,5,5,5,5,5,0,0
Satisfeito,Homem,Fiel,51,A Negócios,Executiva,757,5,5,5,5,4,5,5,5,5,5,5,4,5,4,0,0
Satisfeito,Mulher,Fiel,50,A Negócios,Executiva,3385,4,4,3,4,4,4,4,5,5,5,5,3,5,3,12,8
Satisfeito,Mulher,Fiel,49,A Negócios,Executiva,3886,4,4,4,4,2,4,4,5,5,5,5,5,5,3,0,0
Satisfeito,Mulher,Fiel,46,A Negócios,Executiva,757,5,5,5,5,2,4,4,5,5,5,5,4,5,4,0,0
Satisfeito,Mulher,Fiel,46,A Negócios,Executiva,3245,5,5,5,5,2,5,4,5,5,5,5,5,5,5,0,0
Satisfeito,Homem,Fiel,45,A Negócios,Executiva,744,1,1,1,1,4,5,4,5,5,5,5,5,5,3,0,0
Satisfeito,Homem,Fiel,42,A Negócios,Executiva,2010,2,2,2,2,2,5,4,5,5,5,5,4,5,4,60,56
Satisfeito,Homem,Fiel,41,A Negócios,Executiva,754,2,2,2,2,2,5,4,5,5,5,5,4,5,5,0,0
Satisfeito,Homem,Fiel,30,A Negócios,Executiva,2289,3,3,3,3,5,5,5,5,3,4,5,3,5,5,0,0
Satisfeito,Homem,Fiel,28,A Negócios,Executiva,1970,4,4,2,4,5,5,5,5,4,4,5,4,4,5,0,0
Satisfeito,Homem,Fiel,10,A Negócios,Executiva,2259,4,4,4,4,5,5,5,5,3,2,5,3,5,5,0,0
Satisfeito,Mulher,Fiel,10,A Negócios,Executiva,3997,5,5,5,5,5,5,5,5,2,4,5,4,2,5,0,0
Satisfeito,Homem,Fiel,52,A Negócios,Executiva,3261,4,4,4,4,4,5,4,5,5,5,5,5,5,5,0,0
Satisfeito,Mulher,Fiel,51,A Negócios,Executiva,1785,2,2,2,2,4,5,4,5,5,5,5,3,5,3,0,25
Satisfeito,Mulher,Fiel,49,A Negócios,Executiva,769,5,5,2,5,3,4,4,5,5,5,5,4,5,3,0,0
Satisfeito,Mulher,Fiel,48,A Negócios,Executiva,752,5,5,2,5,2,5,4,5,5,5,5,5,5,3,5,9
Satisfeito,Homem,Fiel,40,A Negócios,Executiva,752,5,5,5,5,2,4,4,5,5,5,5,4,5,5,9,18
Satisfeito,Mulher,Fiel,27,A Negócios,Executiva,3082,4,4,4,4,5,5,5,5,4,2,5,4,5,5,0,0
Satisfeito,Homem,Fiel,31,A Negócios,Executiva,3567,4,4,4,4,5,5,5,5,2,5,3,3,4,5,0,0
Satisfeito,Homem,Fiel,57,A Negócios,Executiva,3789,2,2,2,2,3,5,4,5,5,5,5,5,5,4,2,0
Satisfeito,Mulher,Fiel,50,A Negócios,Executiva,4486,3,3,3,3,5,5,5,3,5,4,5,5,5,5,160,148
Satisfeito,Homem,Fiel,49,A Negócios,Executiva,764,5,5,5,5,3,5,4,5,5,5,5,3,5,4,0,8
Satisfeito,Homem,Fiel,44,A Negócios,Executiva,3722,3,3,2,3,3,5,4,5,5,5,5,4,5,5,0,0
Satisfeito,Mulher,Fiel,39,A Negócios,Executiva,2620,5,4,5,5,5,5,5,5,4,5,4,5,3,5,282,263
Satisfeito,Homem,Fiel,55,A Negócios,Executiva,3733,5,5,2,5,4,4,4,5,5,5,5,3,5,3,2,0
Satisfeito,Mulher,Fiel,53,A Negócios,Executiva,3218,1,1,1,1,2,4,5,5,5,5,5,5,5,5,0,0
Satisfeito,Homem,Fiel,49,A Negócios,Executiva,746,3,3,3,3,5,4,5,5,5,5,5,3,5,5,17,22
Satisfeito,Homem,Fiel,26,A Negócios,Executiva,1944,5,5,5,5,5,5,5,5,3,4,4,5,5,5,0,1
Satisfeito,Homem,Fiel,36,A Negócios,Executiva,2163,5,5,5,5,3,1,1,5,5,5,5,1,5,5,0,0
Satisfeito,Mulher,Fiel,22,A Negócios,Executiva,3787,4,4,1,4,5,5,5,5,3,2,4,2,5,5,2,0
Satisfeito,Homem,Fiel,46,A Negócios,Executiva,766,2,1,2,2,1,5,2,5,5,5,5,1,5,3,0,0
Satisfeito,Homem,Fiel,57,A Negócios,Executiva,735,5,5,5,5,4,5,4,5,5,5,5,3,5,3,0,0
Satisfeito,Homem,Fiel,56,A Negócios,Executiva,735,5,5,5,5,2,4,4,5,5,5,5,5,5,5,0,0
Satisfeito,Homem,Fiel,56,A Negócios,Executiva,2979,2,2,2,2,5,4,5,5,5,5,5,3,5,4,0,0
Satisfeito,Mulher,Fiel,52,A Negócios,Executiva,757,5,5,5,5,4,5,5,5,5,5,5,5,5,3,32,21
Satisfeito,Homem,Fiel,52,A Negócios,Executiva,2722,5,5,5,5,4,4,5,5,5,5,5,4,5,5,0,0
Satisfeito,Mulher,Fiel,49,A Negócios,Executiva,3477,5,5,5,5,2,5,5,5,5,5,5,3,5,5,7,26
Satisfeito,Mulher,Fiel,49,A Negócios,Executiva,1585,4,4,3,4,4,4,4,5,5,5,5,5,5,3,0,27
Satisfeito,Homem,Fiel,48,A Negócios,Executiva,2767,3,4,3,3,2,4,5,5,5,5,5,3,5,3,0,0
Satisfeito,Homem,Fiel,46,A Negócios,Executiva,1945,4,4,4,4,2,4,4,5,5,5,5,3,5,4,17,0
Satisfeito,Mulher,Fiel,40,A Negócios,Executiva,1586,3,3,3,3,4,4,5,5,5,5,5,4,5,3,66,59
Satisfeito,Mulher,Fiel,39,A Negócios,Executiva,719,2,2,3,2,3,5,5,5,5,5,5,3,5,3,82,89
Satisfeito,Mulher,Fiel,29,A Negócios,Executiva,3321,2,2,2,2,5,5,5,5,3,5,5,4,4,5,0,0
Satisfeito,Homem,Fiel,26,A Negócios,Executiva,4356,5,5,5,5,5,5,5,5,3,4,4,3,5,5,0,0
Satisfeito,Homem,Fiel,24,A Negócios,Executiva,2727,1,1,1,1,5,5,5,5,4,2,5,3,5,5,7,10
Satisfeito,Homem,Fiel,17,A Negócios,Executiva,5087,4,4,4,4,5,5,5,5,5,5,4,5,4,5,0,0
Satisfeito,Mulher,Fiel,50,A Negócios,Executiva,2694,3,3,3,3,3,1,3,5,5,5,5,2,5,1,0,0
Satisfeito,Homem,Fiel,47,A Negócios,Executiva,2723,2,2,2,2,2,4,4,5,5,5,5,5,5,4,0,0
Satisfeito,Mulher,Fiel,45,A Negócios,Executiva,743,4,4,4,4,4,4,4,5,5,5,5,5,5,3,6,2
Satisfeito,Mulher,Fiel,23,A Negócios,Executiva,4329,3,3,3,3,5,5,5,5,1,1,2,3,5,5,0,0
Satisfeito,Mulher,Fiel,59,A Negócios,Executiva,761,4,4,5,4,3,4,4,5,5,5,5,4,5,3,11,4
Satisfeito,Mulher,Fiel,54,A Negócios,Executiva,2745,1,1,1,1,3,2,5,5,5,5,5,3,5,2,0,8
Satisfeito,Homem,Fiel,40,A Negócios,Executiva,730,5,5,5,5,3,5,5,5,5,5,5,3,5,4,0,6
Satisfeito,Homem,Fiel,26,A Negócios,Executiva,1728,4,4,4,4,5,5,5,5,3,4,4,3,4,5,17,26
Satisfeito,Homem,Fiel,26,A Negócios,Executiva,3372,1,1,1,1,5,5,5,5,4,5,5,3,4,5,37,23
Satisfeito,Mulher,Fiel,52,A Negócios,Executiva,2138,3,3,3,3,2,5,5,5,5,5,5,4,5,5,39,24
Satisfeito,Homem,Fiel,51,A Negócios,Executiva,761,3,3,3,3,5,5,5,5,5,5,5,5,5,5,0,0
Satisfeito,Homem,Fiel,48,A Negócios,Executiva,725,2,2,2,2,5,4,5,5,5,5,5,5,5,4,0,0
Satisfeito,Homem,Fiel,42,A Negócios,Executiva,1821,3,3,3,3,4,4,4,5,5,5,5,5,5,5,0,0
Satisfeito,Mulher,Fiel,36,A Negócios,Executiva,738,2,4,2,2,2,5,4,5,5,5,5,4,5,5,0,0
Satisfeito,Mulher,Fiel,49,A Negócios,Executiva,728,1,1,1,1,2,5,5,5,5,5,5,4,5,3,16,0
Satisfeito,Homem,Fiel,49,A Negócios,Executiva,2835,4,4,4,4,5,5,5,5,5,5,5,5,5,3,58,95
Satisfeito,Homem,Fiel,36,A Negócios,Executiva,704,3,3,3,3,5,2,1,5,5,5,5,3,5,3,0,0
Satisfeito,Homem,Fiel,59,A Negócios,Executiva,2984,4,4,4,4,4,5,5,5,5,5,5,3,5,5,0,0
Satisfeito,Mulher,Fiel,60,A Negócios,Executiva,3445,5,3,5,5,3,4,5,5,5,5,5,4,5,5,0,0
Satisfeito,Mulher,Fiel,23,A Negócios,Executiva,1997,3,2,3,3,5,5,5,5,3,3,3,2,2,5,0,0
Satisfeito,Homem,Fiel,52,A Negócios,Executiva,2252,4,4,4,4,4,4,4,5,5,5,5,3,5,5,0,3
Satisfeito,Homem,Fiel,51,A Negócios,Executiva,714,3,3,3,3,2,5,4,5,5,5,5,3,5,4,0,0
Satisfeito,Homem,Fiel,48,A Negócios,Executiva,3964,4,4,4,4,5,5,5,5,5,5,5,3,5,3,2,0
Satisfeito,Homem,Fiel,41,A Negócios,Executiva,731,3,3,3,3,2,5,5,5,5,5,5,3,5,4,61,55
Satisfeito,Mulher,Fiel,26,A Negócios,Executiva,2021,4,4,4,4,5,5,5,5,3,3,5,4,5,5,9,0
Satisfeito,Homem,Fiel,37,A Negócios,Executiva,2799,1,1,5,1,2,5,5,5,5,5,5,5,5,5,41,47
Satisfeito,Homem,Fiel,32,A Negócios,Executiva,4191,2,2,2,2,5,5,5,5,4,4,4,5,4,5,1,0
Satisfeito,Homem,Fiel,28,A Negócios,Executiva,5247,3,3,3,3,5,5,5,5,5,4,5,3,5,5,0,0
Satisfeito,Mulher,Fiel,28,A Negócios,Executiva,1996,3,3,3,3,5,5,5,5,1,4,3,4,2,5,0,0
Satisfeito,Homem,Fiel,29,A Negócios,Executiva,4620,3,3,3,3,5,5,5,5,3,3,2,4,4,5,0,13
Satisfeito,Homem,Fiel,25,A Negócios,Executiva,2217,3,3,3,3,5,5,5,5,1,5,1,4,4,5,0,0
Satisfeito,Homem,Fiel,21,A Negócios,Executiva,1863,3,3,3,3,5,5,5,5,1,4,2,2,1,5,0,0
Satisfeito,Homem,Fiel,60,A Negócios,Executiva,2275,1,1,1,1,4,5,5,5,5,5,5,5,5,4,0,0
Satisfeito,Homem,Fiel,41,A Negócios,Executiva,736,2,2,2,2,5,5,4,5,5,5,5,5,5,3,0,17
Satisfeito,Homem,Fiel,26,A Negócios,Executiva,4555,3,5,3,3,5,5,5,5,4,5,3,5,4,5,0,0
Satisfeito,Mulher,Fiel,55,A Negócios,Executiva,2872,1,1,1,1,2,5,4,5,5,5,5,4,5,5,0,0
Satisfeito,Mulher,Fiel,54,A Negócios,Executiva,693,5,5,3,5,4,5,5,5,5,5,5,5,5,4,0,0
Satisfeito,Homem,Fiel,51,A Negócios,Executiva,698,5,5,5,5,5,4,4,5,5,5,5,5,5,4,0,
Satisfeito,Homem,Fiel,38,A Negócios,Executiva,2796,2,2,2,2,5,5,5,5,5,5,5,4,5,2,0,0
Satisfeito,Homem,Fiel,43,A Negócios,Executiva,3076,1,1,1,1,3,5,5,5,5,5,5,5,5,3,0,3
Satisfeito,Mulher,Fiel,59,A Negócios,Executiva,714,5,5,5,5,3,4,4,5,5,5,5,4,5,3,55,46
Satisfeito,Homem,Fiel,57,A Negócios,Executiva,3643,2,2,2,2,2,4,5,5,5,5,5,5,5,5,0,0
Satisfeito,Mulher,Fiel,55,A Negócios,Executiva,721,5,5,5,5,2,4,5,5,5,5,5,4,5,3,0,3
Satisfeito,Homem,Fiel,51,A Negócios,Executiva,3957,3,3,3,3,5,4,4,5,5,5,5,5,5,5,12,1
Satisfeito,Mulher,Fiel,41,A Negócios,Executiva,3057,2,2,2,2,5,4,4,5,5,5,5,4,5,5,0,0
Satisfeito,Mulher,Fiel,41,A Negócios,Executiva,714,4,4,4,4,2,4,5,5,5,5,5,4,5,4,4,13
Satisfeito,Homem,Fiel,40,A Negócios,Executiva,730,3,3,3,3,4,4,4,5,5,5,5,5,5,4,11,0
Satisfeito,Homem,Fiel,31,A Negócios,Executiva,4617,5,5,5,5,5,5,5,5,5,3,5,4,5,5,7,5
Satisfeito,Homem,Fiel,30,A Negócios,Executiva,1798,2,2,5,2,5,5,5,5,1,2,5,2,2,5,28,13
Satisfeito,Mulher,Fiel,29,A Negócios,Executiva,2115,3,3,3,3,5,5,5,5,3,3,4,3,5,5,0,0
Satisfeito,Homem,Fiel,28,A Negócios,Executiva,2144,3,3,3,3,5,5,5,5,4,3,4,5,4,5,0,0
Satisfeito,Homem,Fiel,23,A Negócios,Executiva,5429,3,3,3,3,5,5,5,5,4,5,5,5,5,5,0,0
Satisfeito,Mulher,Fiel,23,A Negócios,Executiva,3040,2,2,2,2,5,5,5,5,1,4,1,1,5,5,0,0
Satisfeito,Homem,Fiel,16,A Negócios,Executiva,2825,3,3,4,3,5,5,5,5,4,5,5,3,4,5,0,0
Satisfeito,Mulher,Fiel,44,A Negócios,Executiva,2872,2,2,2,2,5,4,5,5,5,5,5,3,5,3,0,0
Satisfeito,Mulher,Fiel,44,A Negócios,Executiva,728,2,2,2,2,2,4,4,5,5,5,5,4,5,3,11,4
Satisfeito,Homem,Fiel,54,A Negócios,Executiva,704,1,1,1,1,4,5,5,5,5,5,5,3,5,5,0,8
Satisfeito,Homem,Fiel,48,A Negócios,Executiva,694,2,2,2,2,4,5,4,5,5,5,5,5,5,3,0,26
Satisfeito,Homem,Fiel,47,A Negócios,Executiva,2550,3,3,3,3,2,4,5,5,5,5,5,4,5,5,0,0
Satisfeito,Homem,Fiel,27,A Negócios,Executiva,2106,4,4,4,4,5,5,5,5,5,2,4,4,4,5,0,0
Satisfeito,Homem,Fiel,54,A Negócios,Executiva,685,4,4,4,4,2,4,4,5,5,5,5,4,5,3,8,11
